"","recency2","monetary2","frequency2","id","gender","monetary","recency","frequency","duration","purchase","predict222"
"842","1","2","2",12114,"F",346,16,6,48,0,0.0732758620689655
"843","1","2","2",12881,"F",263,14,6,32,0,0.0732758620689655
"844","1","2","2",13129,"M",316,22,11,78,0,0.0732758620689655
"845","1","2","2",13369,"M",249,14,8,40,0,0.0732758620689655
"846","1","2","2",12561,"M",399,14,8,50,0,0.0732758620689655
"847","1","2","2",12320,"F",289,30,4,44,0,0.0732758620689655
"848","1","2","2",12485,"M",412,14,11,76,0,0.0732758620689655
"849","1","2","2",13013,"M",366,34,12,68,0,0.0732758620689655
"850","1","2","2",13256,"F",240,16,11,76,0,0.0732758620689655
"851","1","2","2",13792,"F",245,16,10,48,0,0.0732758620689655
"852","1","2","2",12379,"M",351,14,10,46,0,0.0732758620689655
"853","1","2","2",12369,"F",323,34,12,70,0,0.0732758620689655
"854","1","2","2",12975,"F",370,20,8,52,0,0.0732758620689655
"855","1","2","2",12937,"F",357,14,4,24,0,0.0732758620689655
"856","1","2","2",12331,"F",359,14,11,40,0,0.0732758620689655
"857","1","2","2",13179,"F",388,26,9,48,0,0.0732758620689655
"858","1","2","2",12695,"F",261,14,4,34,0,0.0732758620689655
"859","1","2","2",13315,"M",360,28,12,88,0,0.0732758620689655
"860","1","2","2",13789,"F",218,30,5,48,0,0.0732758620689655
"861","1","2","2",12376,"M",419,14,12,50,0,0.0732758620689655
"862","1","2","2",12902,"F",284,14,10,36,0,0.0732758620689655
"863","1","2","2",13064,"F",349,14,10,62,0,0.0732758620689655
"864","1","2","2",13216,"F",216,14,9,66,0,0.0732758620689655
"865","1","2","2",13321,"F",244,26,4,36,0,0.0732758620689655
"866","1","2","2",13030,"F",293,18,9,42,0,0.0732758620689655
"867","1","2","2",12383,"F",218,14,8,48,0,0.0732758620689655
"868","1","2","2",12949,"F",315,14,4,24,1,0.0732758620689655
"869","1","2","2",12140,"F",250,14,9,42,0,0.0732758620689655
"870","1","2","2",12626,"F",257,26,6,48,0,0.0732758620689655
"871","1","2","2",12587,"F",216,26,6,50,0,0.0732758620689655
"872","1","2","2",13773,"F",266,24,7,44,0,0.0732758620689655
"873","1","2","2",12143,"F",281,34,8,66,0,0.0732758620689655
"874","1","2","2",12549,"F",296,16,5,28,0,0.0732758620689655
"875","1","2","2",13644,"F",406,14,11,50,0,0.0732758620689655
"876","1","2","2",13117,"M",216,34,11,96,0,0.0732758620689655
"877","1","2","2",13103,"F",229,20,7,52,0,0.0732758620689655
"878","1","2","2",13174,"F",299,22,11,78,0,0.0732758620689655
"879","1","2","2",13014,"M",369,16,6,40,1,0.0732758620689655
"880","1","2","2",13985,"M",321,36,7,74,0,0.0732758620689655
"881","1","2","2",13890,"F",392,14,11,62,0,0.0732758620689655
"882","1","2","2",12517,"M",268,22,11,70,0,0.0732758620689655
"883","1","2","2",13045,"F",345,16,12,46,0,0.0732758620689655
"884","1","2","2",12197,"F",230,28,5,54,0,0.0732758620689655
"885","1","2","2",13232,"F",274,14,11,68,0,0.0732758620689655
"886","1","2","2",12156,"F",242,24,6,58,0,0.0732758620689655
"887","1","2","2",13206,"F",327,16,4,38,0,0.0732758620689655
"888","1","2","2",13511,"F",249,16,7,48,0,0.0732758620689655
"889","1","2","2",12729,"F",222,34,9,54,0,0.0732758620689655
"890","1","2","2",12672,"M",434,14,9,56,0,0.0732758620689655
"891","1","2","2",12648,"F",349,28,8,56,0,0.0732758620689655
"892","1","2","2",12249,"M",355,14,5,34,0,0.0732758620689655
"893","1","2","2",13434,"M",427,34,12,88,0,0.0732758620689655
"894","1","2","2",12084,"F",398,32,7,50,0,0.0732758620689655
"895","1","2","2",12492,"F",404,18,7,38,0,0.0732758620689655
"896","1","2","2",12180,"F",256,30,12,80,0,0.0732758620689655
"897","1","2","2",12586,"M",321,16,10,46,0,0.0732758620689655
"898","1","2","2",13086,"F",402,18,8,38,0,0.0732758620689655
"899","1","2","2",13893,"M",352,16,7,56,1,0.0732758620689655
"900","1","2","2",13499,"M",337,16,9,42,0,0.0732758620689655
"901","1","2","2",12527,"M",415,16,12,68,1,0.0732758620689655
"902","1","2","2",12375,"M",264,26,11,64,0,0.0732758620689655
"903","1","2","2",13633,"M",256,16,8,60,0,0.0732758620689655
"904","1","2","2",13958,"F",296,16,4,28,0,0.0732758620689655
"905","1","2","2",12909,"M",227,24,6,44,0,0.0732758620689655
"906","1","2","2",13012,"F",256,16,4,36,0,0.0732758620689655
"907","1","2","2",13339,"M",298,28,8,68,0,0.0732758620689655
"908","1","2","2",12665,"F",434,14,11,54,0,0.0732758620689655
"909","1","2","2",13824,"F",258,16,4,30,0,0.0732758620689655
"910","1","2","2",13164,"F",278,22,6,40,0,0.0732758620689655
"911","1","2","2",13237,"F",415,26,11,68,0,0.0732758620689655
"912","1","2","2",13352,"M",330,14,5,34,0,0.0732758620689655
"913","1","2","2",13230,"F",295,28,7,46,0,0.0732758620689655
"914","1","2","2",12566,"F",292,16,8,62,0,0.0732758620689655
"915","1","2","2",12283,"F",316,22,7,50,0,0.0732758620689655
"916","1","2","2",12437,"F",235,36,8,64,0,0.0732758620689655
"917","1","2","2",12815,"F",353,28,12,84,0,0.0732758620689655
"918","1","2","2",13823,"F",242,16,12,80,0,0.0732758620689655
"919","2","1","1",12112,"M",72,8,2,16,1,0.0525114155251142
"920","2","1","1",12274,"M",133,2,1,2,0,0.0525114155251142
"921","2","1","1",13646,"M",84,10,1,10,0,0.0525114155251142
"922","2","1","1",13860,"M",66,10,2,12,0,0.0525114155251142
"923","2","1","1",13448,"F",181,12,2,18,0,0.0525114155251142
"924","2","1","1",12234,"M",77,2,2,4,1,0.0525114155251142
"925","2","1","1",12069,"M",163,6,3,22,0,0.0525114155251142
"926","2","1","1",12113,"F",162,2,2,10,0,0.0525114155251142
"927","2","1","1",12275,"F",203,10,1,10,0,0.0525114155251142
"928","2","1","1",12188,"F",30,4,2,12,0,0.0525114155251142
"929","2","1","1",12243,"M",122,12,1,12,0,0.0525114155251142
"930","2","1","1",12769,"M",162,8,2,12,1,0.0525114155251142
"931","2","1","1",13562,"F",56,4,1,4,0,0.0525114155251142
"932","2","1","1",13082,"F",36,4,1,4,0,0.0525114155251142
"933","2","1","1",12606,"F",159,4,2,10,0,0.0525114155251142
"934","2","1","1",12191,"F",54,12,1,12,0,0.0525114155251142
"935","2","1","1",12031,"F",171,4,1,4,0,0.0525114155251142
"936","2","1","1",12658,"M",16,8,1,8,0,0.0525114155251142
"937","2","1","1",12137,"F",96,10,2,12,0,0.0525114155251142
"938","2","1","1",12961,"M",192,2,2,4,0,0.0525114155251142
"939","2","1","1",12622,"F",33,2,2,6,0,0.0525114155251142
"940","2","1","1",12192,"M",155,12,2,20,0,0.0525114155251142
"941","2","1","1",13198,"F",154,6,2,14,0,0.0525114155251142
"942","2","1","1",12551,"F",78,12,1,12,0,0.0525114155251142
"943","2","1","1",13279,"F",46,10,2,18,0,0.0525114155251142
"944","2","1","1",13281,"M",143,12,3,26,0,0.0525114155251142
"945","2","1","1",12674,"F",121,12,1,12,0,0.0525114155251142
"946","2","1","1",12150,"F",119,6,1,6,0,0.0525114155251142
"947","2","1","1",12744,"M",99,4,3,16,0,0.0525114155251142
"948","2","1","1",13645,"F",107,10,2,16,0,0.0525114155251142
"949","2","1","1",13247,"M",69,12,2,18,0,0.0525114155251142
"950","2","1","1",12361,"M",189,6,2,14,0,0.0525114155251142
"951","2","1","1",13210,"F",53,10,2,14,0,0.0525114155251142
"952","2","1","1",12404,"F",140,10,1,10,0,0.0525114155251142
"953","2","1","1",12726,"F",124,4,1,4,0,0.0525114155251142
"954","2","1","1",13295,"F",152,12,2,20,0,0.0525114155251142
"955","2","1","1",12610,"F",93,4,2,10,0,0.0525114155251142
"956","2","1","1",12273,"M",129,4,1,4,1,0.0525114155251142
"957","2","1","1",12282,"F",125,12,2,16,0,0.0525114155251142
"958","2","1","1",12962,"F",180,8,1,8,0,0.0525114155251142
"959","2","1","1",12497,"F",81,12,1,12,0,0.0525114155251142
"960","2","1","1",12536,"F",142,4,2,6,0,0.0525114155251142
"961","2","1","1",12963,"M",192,10,1,10,1,0.0525114155251142
"962","2","1","1",12010,"F",94,10,2,12,0,0.0525114155251142
"963","2","1","1",12171,"M",95,8,2,12,0,0.0525114155251142
"964","2","1","1",12819,"F",101,10,2,18,0,0.0525114155251142
"965","2","1","1",13225,"F",97,10,2,12,0,0.0525114155251142
"966","2","1","1",12297,"F",123,10,1,10,0,0.0525114155251142
"967","2","1","1",12258,"F",103,6,1,6,0,0.0525114155251142
"968","2","1","1",12016,"F",165,2,3,12,0,0.0525114155251142
"969","2","1","1",12338,"M",182,2,1,2,0,0.0525114155251142
"970","2","1","1",12637,"F",195,12,1,12,0,0.0525114155251142
"971","2","1","1",12907,"F",75,4,2,10,0,0.0525114155251142
"972","2","1","1",13650,"F",88,10,3,26,0,0.0525114155251142
"973","2","1","1",12291,"M",33,2,2,4,0,0.0525114155251142
"974","2","1","1",12372,"F",39,6,2,10,0,0.0525114155251142
"975","2","1","1",12362,"F",46,4,1,4,0,0.0525114155251142
"976","2","1","1",12912,"F",90,12,2,14,0,0.0525114155251142
"977","2","1","1",13359,"M",152,6,3,24,0,0.0525114155251142
"978","2","1","1",13318,"F",186,2,2,4,0,0.0525114155251142
"979","2","1","1",13076,"F",184,12,2,18,0,0.0525114155251142
"980","2","1","1",13037,"F",190,6,1,6,0,0.0525114155251142
"981","2","1","1",12472,"M",35,6,1,6,0,0.0525114155251142
"982","2","1","1",12068,"F",191,6,1,6,0,0.0525114155251142
"983","2","1","1",12420,"F",169,4,2,10,0,0.0525114155251142
"984","2","1","1",12475,"M",77,8,1,8,0,0.0525114155251142
"985","2","1","1",13505,"F",71,6,2,12,0,0.0525114155251142
"986","2","1","1",13397,"F",119,10,2,16,0,0.0525114155251142
"987","2","1","1",12009,"F",139,4,2,12,0,0.0525114155251142
"988","2","1","1",13869,"F",191,4,2,10,0,0.0525114155251142
"989","2","1","1",13008,"F",127,4,2,6,0,0.0525114155251142
"990","2","1","1",13857,"M",90,2,2,8,0,0.0525114155251142
"991","2","1","1",12845,"F",94,2,1,2,0,0.0525114155251142
"992","2","1","1",12929,"F",126,10,1,10,0,0.0525114155251142
"993","2","1","1",13293,"M",74,4,2,6,0,0.0525114155251142
"994","2","1","1",12970,"F",199,12,2,18,0,0.0525114155251142
"995","2","1","1",12364,"F",89,2,2,8,0,0.0525114155251142
"996","2","1","1",12555,"F",173,10,2,18,0,0.0525114155251142
"997","2","1","1",12126,"F",84,8,1,8,0,0.0525114155251142
"998","2","1","1",13851,"M",138,10,1,10,0,0.0525114155251142
"999","2","1","1",13447,"F",51,10,2,12,0,0.0525114155251142
"1000","2","1","1",13812,"F",110,2,2,8,0,0.0525114155251142
"1001","2","1","1",12172,"M",34,10,2,16,0,0.0525114155251142
"1002","2","1","1",12088,"F",200,6,1,6,0,0.0525114155251142
"1003","2","1","1",13221,"F",86,12,1,12,0,0.0525114155251142
"1004","2","1","1",12373,"F",115,12,1,12,0,0.0525114155251142
"1005","2","1","1",13548,"F",183,2,1,2,1,0.0525114155251142
"1006","2","1","1",12618,"F",194,8,2,12,0,0.0525114155251142
"1007","2","1","1",12014,"M",115,4,2,12,1,0.0525114155251142
"1008","2","1","1",12218,"F",87,12,2,14,0,0.0525114155251142
"1009","2","1","1",13955,"F",75,10,1,10,0,0.0525114155251142
"1010","2","1","1",12704,"F",87,8,1,8,0,0.0525114155251142
"1011","2","1","1",13229,"M",174,4,1,4,0,0.0525114155251142
"1012","2","1","1",13988,"F",47,12,2,18,0,0.0525114155251142
"1013","2","1","1",13381,"M",180,12,1,12,0,0.0525114155251142
"1014","2","1","1",12911,"F",84,2,2,4,1,0.0525114155251142
"1015","2","1","1",13034,"M",55,10,1,10,0,0.0525114155251142
"1016","2","1","1",12385,"F",33,2,1,2,0,0.0525114155251142
"1017","2","1","1",12186,"F",89,10,1,10,0,0.0525114155251142
"1018","2","1","1",12024,"F",36,6,2,10,0,0.0525114155251142
"1019","2","1","1",12752,"M",190,4,1,4,0,0.0525114155251142
"1020","2","1","1",12026,"F",159,6,1,6,0,0.0525114155251142
"1021","2","1","1",12512,"M",46,10,1,10,0,0.0525114155251142
"1022","2","1","1",13361,"F",72,12,2,18,0,0.0525114155251142
"1023","2","1","1",12838,"F",32,12,1,12,0,0.0525114155251142
"1024","2","1","1",12879,"F",31,10,1,10,0,0.0525114155251142
"1025","2","1","1",12839,"F",156,12,1,12,0,0.0525114155251142
"1026","2","1","1",12706,"F",100,2,1,2,0,0.0525114155251142
"1027","2","1","1",13367,"F",99,4,1,4,0,0.0525114155251142
"1028","2","1","1",12276,"F",205,4,1,4,0,0.0525114155251142
"1029","2","1","1",13331,"M",51,12,1,12,0,0.0525114155251142
"1030","2","1","1",12481,"M",32,10,1,10,0,0.0525114155251142
"1031","2","1","1",13492,"F",137,6,2,12,0,0.0525114155251142
"1032","2","1","1",13694,"M",38,12,1,12,0,0.0525114155251142
"1033","2","1","1",13090,"M",52,10,2,12,0,0.0525114155251142
"1034","2","1","1",12767,"F",120,4,2,10,0,0.0525114155251142
"1035","2","1","1",12161,"M",196,8,1,8,0,0.0525114155251142
"1036","2","1","1",13580,"F",34,10,1,10,0,0.0525114155251142
"1037","2","1","1",12206,"M",209,12,2,20,0,0.0525114155251142
"1038","2","1","1",12289,"F",103,4,2,12,0,0.0525114155251142
"1039","2","1","1",12393,"F",196,10,2,18,0,0.0525114155251142
"1040","2","1","1",12531,"F",69,12,1,12,0,0.0525114155251142
"1041","2","1","1",12290,"F",196,10,1,10,0,0.0525114155251142
"1042","2","1","1",13745,"F",81,6,2,10,0,0.0525114155251142
"1043","2","1","1",12898,"F",103,12,2,14,0,0.0525114155251142
"1044","2","1","1",13990,"M",66,2,2,4,0,0.0525114155251142
"1045","2","1","1",12900,"F",84,12,1,12,0,0.0525114155251142
"1046","2","1","1",13022,"F",91,12,2,16,0,0.0525114155251142
"1047","2","1","1",12295,"F",16,12,1,12,0,0.0525114155251142
"1048","2","1","1",12500,"F",170,2,3,18,0,0.0525114155251142
"1049","2","1","1",12782,"F",81,8,1,8,0,0.0525114155251142
"1050","2","1","1",13714,"M",100,8,1,8,0,0.0525114155251142
"1051","2","1","1",13390,"F",61,4,3,16,0,0.0525114155251142
"1052","2","1","1",12774,"M",81,10,2,12,0,0.0525114155251142
"1053","2","1","1",12666,"F",176,12,2,14,0,0.0525114155251142
"1054","2","1","1",12384,"M",179,2,1,2,0,0.0525114155251142
"1055","2","1","1",13396,"F",186,10,2,12,0,0.0525114155251142
"1056","2","1","1",12061,"M",96,2,2,10,0,0.0525114155251142
"1057","2","1","1",13236,"M",86,4,1,4,0,0.0525114155251142
"1058","2","1","1",13398,"F",182,4,1,4,0,0.0525114155251142
"1059","2","1","1",12550,"F",124,12,1,12,0,0.0525114155251142
"1060","2","1","1",13278,"F",30,2,1,2,0,0.0525114155251142
"1061","2","1","1",13036,"M",110,2,1,2,0,0.0525114155251142
"1062","2","1","1",13523,"M",159,10,2,14,0,0.0525114155251142
"1063","2","1","1",12877,"F",63,10,2,14,0,0.0525114155251142
"1064","2","1","1",13889,"F",189,4,1,4,0,0.0525114155251142
"1065","2","1","1",12758,"M",191,12,1,12,0,0.0525114155251142
"1066","2","1","1",13770,"F",87,6,1,6,0,0.0525114155251142
"1067","2","1","1",13407,"F",180,4,2,6,0,0.0525114155251142
"1068","2","1","1",12560,"M",169,10,1,10,0,0.0525114155251142
"1069","2","1","1",12762,"F",22,2,1,2,1,0.0525114155251142
"1070","2","1","1",12521,"F",194,8,1,8,0,0.0525114155251142
"1071","2","1","1",12077,"F",113,6,1,6,0,0.0525114155251142
"1072","2","1","1",13372,"F",152,10,1,10,0,0.0525114155251142
"1073","2","1","1",13171,"F",31,10,2,16,0,0.0525114155251142
"1074","2","1","1",12564,"F",130,10,1,10,0,0.0525114155251142
"1075","2","1","1",12687,"F",38,4,1,4,0,0.0525114155251142
"1076","2","1","1",12730,"M",114,10,2,14,0,0.0525114155251142
"1077","2","1","1",13822,"M",35,6,2,10,0,0.0525114155251142
"1078","2","1","1",12208,"M",45,8,2,14,0,0.0525114155251142
"1079","2","1","1",12936,"F",51,12,2,18,0,0.0525114155251142
"1080","2","1","1",13057,"F",86,6,1,6,0,0.0525114155251142
"1081","2","1","1",12938,"F",186,4,2,12,0,0.0525114155251142
"1082","2","1","1",13665,"F",152,4,2,10,0,0.0525114155251142
"1083","2","1","1",12978,"F",91,4,2,6,0,0.0525114155251142
"1084","2","1","1",12332,"M",147,12,1,12,0,0.0525114155251142
"1085","2","1","1",12696,"F",191,6,2,14,0,0.0525114155251142
"1086","2","1","1",13183,"M",60,8,2,14,0,0.0525114155251142
"1087","2","1","1",12577,"F",45,4,2,6,0,0.0525114155251142
"1088","2","1","1",13470,"F",114,4,1,4,0,0.0525114155251142
"1089","2","1","1",12337,"F",52,2,1,2,0,0.0525114155251142
"1090","2","1","1",12459,"F",184,12,1,12,0,0.0525114155251142
"1091","2","1","1",12702,"M",98,12,3,22,0,0.0525114155251142
"1092","2","1","1",12300,"F",49,10,1,10,0,0.0525114155251142
"1093","2","1","1",13312,"F",136,8,1,8,0,0.0525114155251142
"1094","2","1","1",13394,"F",118,8,2,12,1,0.0525114155251142
"1095","2","1","1",13033,"F",42,10,2,16,0,0.0525114155251142
"1096","2","1","1",13557,"F",120,12,2,18,0,0.0525114155251142
"1097","2","1","1",12789,"M",97,12,2,16,0,0.0525114155251142
"1098","2","1","1",12590,"F",97,12,2,20,0,0.0525114155251142
"1099","2","1","1",12711,"F",178,10,2,12,0,0.0525114155251142
"1100","2","1","1",12833,"F",58,10,2,16,0,0.0525114155251142
"1101","2","1","1",13926,"F",60,6,1,6,0,0.0525114155251142
"1102","2","1","1",12471,"M",208,4,2,8,0,0.0525114155251142
"1103","2","1","1",12916,"F",153,8,1,8,0,0.0525114155251142
"1104","2","1","1",13686,"F",129,10,1,10,0,0.0525114155251142
"1105","2","1","1",13687,"F",188,4,1,4,0,0.0525114155251142
"1106","2","1","1",12232,"F",191,8,1,8,0,0.0525114155251142
"1107","2","1","1",12476,"F",124,6,2,10,0,0.0525114155251142
"1108","2","1","1",13205,"M",115,4,2,10,0,0.0525114155251142
"1109","2","1","1",12319,"M",179,8,2,16,0,0.0525114155251142
"1110","2","1","1",12239,"F",177,6,1,6,0,0.0525114155251142
"1111","2","1","1",12480,"F",82,4,1,4,0,0.0525114155251142
"1112","2","1","1",12238,"F",80,12,1,12,0,0.0525114155251142
"1113","2","1","1",12886,"F",134,6,2,14,0,0.0525114155251142
"1114","2","1","1",13332,"F",134,12,2,14,0,0.0525114155251142
"1115","2","1","1",12484,"F",132,10,1,10,0,0.0525114155251142
"1116","2","1","1",12727,"M",192,12,1,12,0,0.0525114155251142
"1117","2","1","1",13942,"M",183,10,2,16,0,0.0525114155251142
"1118","2","1","1",13093,"M",177,10,1,10,0,0.0525114155251142
"1119","2","1","1",12854,"F",88,10,1,10,0,0.0525114155251142
"1120","2","1","1",12973,"F",112,10,1,10,0,0.0525114155251142
"1121","2","1","1",13138,"F",145,4,2,12,0,0.0525114155251142
"1122","2","1","1",12612,"F",34,10,2,12,0,0.0525114155251142
"1123","2","1","1",13866,"M",142,10,1,10,0,0.0525114155251142
"1124","2","1","1",13463,"F",150,2,2,10,0,0.0525114155251142
"1125","2","1","1",13827,"M",159,2,2,10,0,0.0525114155251142
"1126","2","1","1",12861,"M",109,10,1,10,0,0.0525114155251142
"1127","2","1","1",12132,"F",43,10,1,10,0,0.0525114155251142
"1128","2","1","1",13711,"F",28,4,1,4,0,0.0525114155251142
"1129","2","1","1",12377,"F",153,10,1,10,0,0.0525114155251142
"1130","2","1","1",12620,"F",57,10,3,20,0,0.0525114155251142
"1131","2","1","1",13956,"M",89,4,2,8,0,0.0525114155251142
"1132","2","1","1",12743,"F",168,8,1,8,0,0.0525114155251142
"1133","2","1","1",13110,"M",21,6,1,6,0,0.0525114155251142
"1134","2","1","1",13919,"M",139,12,2,20,1,0.0525114155251142
"1135","2","1","1",12019,"F",95,4,2,8,0,0.0525114155251142
"1136","2","1","1",13719,"F",101,10,1,10,0,0.0525114155251142
"1137","2","1","1",13598,"F",125,12,2,20,0,0.0525114155251142
"1138","2","1","1",13114,"F",101,10,2,14,0,0.0525114155251142
"1139","2","1","1",12994,"M",191,4,2,8,0,0.0525114155251142
"1140","2","1","1",13520,"M",57,6,2,14,0,0.0525114155251142
"1141","2","1","1",12874,"F",163,6,1,6,0,0.0525114155251142
"1142","2","1","1",12633,"F",195,12,2,16,0,0.0525114155251142
"1143","2","1","1",12511,"F",43,10,1,10,0,0.0525114155251142
"1144","2","1","1",13483,"F",77,8,1,8,0,0.0525114155251142
"1145","2","1","1",12514,"F",59,8,1,8,0,0.0525114155251142
"1146","2","1","1",13243,"F",188,10,2,18,0,0.0525114155251142
"1147","2","1","1",13284,"M",171,2,2,10,1,0.0525114155251142
"1148","2","1","1",12880,"F",191,8,2,14,0,0.0525114155251142
"1149","2","1","1",13892,"M",53,2,1,2,1,0.0525114155251142
"1150","2","1","1",13004,"F",177,8,2,14,0,0.0525114155251142
"1151","2","1","1",12884,"M",161,8,1,8,0,0.0525114155251142
"1152","2","1","1",13613,"F",72,12,2,20,0,0.0525114155251142
"1153","2","1","1",13208,"F",56,8,3,18,0,0.0525114155251142
"1154","2","1","1",12200,"F",17,6,1,6,0,0.0525114155251142
"1155","2","1","1",12281,"F",77,4,2,10,0,0.0525114155251142
"1156","2","1","1",12646,"M",88,10,1,10,0,0.0525114155251142
"1157","2","1","1",13861,"M",94,4,1,4,0,0.0525114155251142
"1158","2","1","1",12326,"F",207,8,1,8,0,0.0525114155251142
"1159","2","1","1",12449,"F",185,8,2,12,0,0.0525114155251142
"1160","2","1","1",13744,"F",174,12,1,12,0,0.0525114155251142
"1161","2","1","1",13621,"F",111,8,2,14,0,0.0525114155251142
"1162","2","1","1",13259,"F",131,12,1,12,0,0.0525114155251142
"1163","2","1","1",13461,"F",69,12,2,14,0,0.0525114155251142
"1164","2","1","1",13019,"M",54,12,1,12,0,0.0525114155251142
"1165","2","1","1",13747,"F",94,8,3,26,0,0.0525114155251142
"1166","2","1","1",12778,"F",121,12,1,12,0,0.0525114155251142
"1167","2","1","1",12415,"F",138,8,1,8,0,0.0525114155251142
"1168","2","1","1",12901,"M",48,10,1,10,1,0.0525114155251142
"1169","2","1","1",13023,"F",44,12,2,16,0,0.0525114155251142
"1170","2","1","1",13388,"M",63,10,1,10,0,0.0525114155251142
"1171","2","1","1",13027,"M",108,10,2,12,0,0.0525114155251142
"1172","2","1","1",12419,"F",87,6,2,14,0,0.0525114155251142
"1173","2","1","1",12178,"F",141,4,2,12,0,0.0525114155251142
"1174","2","1","1",12422,"F",81,2,1,2,0,0.0525114155251142
"1175","2","1","1",12059,"M",90,4,1,4,0,0.0525114155251142
"1176","2","1","1",13758,"M",62,4,1,4,0,0.0525114155251142
"1177","2","1","1",13031,"F",172,12,1,12,0,0.0525114155251142
"1178","2","1","1",13074,"M",36,6,2,14,0,0.0525114155251142
"1179","2","1","1",13519,"F",202,12,3,18,0,0.0525114155251142
"1180","2","1","1",12467,"F",63,8,1,8,0,0.0525114155251142
"1181","2","1","1",12671,"M",171,2,2,4,0,0.0525114155251142
"1182","2","1","1",13440,"F",76,12,1,12,0,0.0525114155251142
"1183","2","1","1",12552,"F",162,10,2,18,0,0.0525114155251142
"1184","2","1","1",13564,"M",26,6,1,6,0,0.0525114155251142
"1185","2","1","1",13403,"F",65,6,1,6,0,0.0525114155251142
"1186","2","1","1",12556,"F",168,4,1,4,0,0.0525114155251142
"1187","2","1","1",12029,"M",171,4,2,10,0,0.0525114155251142
"1188","2","1","1",12557,"F",41,12,2,18,0,0.0525114155251142
"1189","2","1","1",13568,"F",161,2,1,2,0,0.0525114155251142
"1190","2","1","1",12195,"F",75,10,2,12,0,0.0525114155251142
"1191","2","1","1",12683,"M",142,12,1,12,0,0.0525114155251142
"1192","2","1","1",13411,"F",102,6,2,10,0,0.0525114155251142
"1193","2","1","1",12075,"F",173,12,2,14,0,0.0525114155251142
"1194","2","1","1",13977,"F",137,12,1,12,0,0.0525114155251142
"1195","2","1","1",13898,"F",164,12,1,12,0,0.0525114155251142
"1196","2","1","1",13414,"M",146,12,2,18,1,0.0525114155251142
"1197","2","1","1",13417,"F",158,10,1,10,0,0.0525114155251142
"1198","2","1","1",13943,"F",198,8,2,12,0,0.0525114155251142
"1199","2","1","1",13780,"F",93,8,2,12,0,0.0525114155251142
"1200","2","1","1",12570,"F",36,10,1,10,0,0.0525114155251142
"1201","2","1","1",13420,"M",70,4,1,4,0,0.0525114155251142
"1202","2","1","1",13784,"F",80,4,1,4,0,0.0525114155251142
"1203","2","1","1",12409,"M",204,12,2,20,0,0.0525114155251142
"1204","2","1","1",12856,"F",182,2,2,6,0,0.0525114155251142
"1205","2","1","1",13787,"M",21,12,1,12,0,0.0525114155251142
"1206","2","1","1",12048,"F",157,12,1,12,0,0.0525114155251142
"1207","2","1","1",12576,"F",161,10,1,10,0,0.0525114155251142
"1208","2","1","1",13547,"F",174,4,2,6,0,0.0525114155251142
"1209","2","1","1",12945,"M",47,2,2,4,0,0.0525114155251142
"1210","2","1","1",13185,"M",187,12,2,18,1,0.0525114155251142
"1211","2","1","1",12944,"M",193,12,2,18,0,0.0525114155251142
"1212","2","1","1",13105,"F",130,2,2,8,0,0.0525114155251142
"1213","2","1","1",13432,"F",94,8,2,12,0,0.0525114155251142
"1214","2","1","1",12098,"M",102,8,2,12,0,0.0525114155251142
"1215","2","1","1",13676,"F",192,4,1,4,0,0.0525114155251142
"1216","2","1","1",12100,"M",207,6,1,6,0,0.0525114155251142
"1217","2","1","1",12343,"M",193,10,2,18,1,0.0525114155251142
"1218","2","1","1",13840,"F",32,12,2,18,0,0.0525114155251142
"1219","2","1","1",12345,"M",44,2,2,10,0,0.0525114155251142
"1220","2","1","1",13600,"F",37,10,2,12,0,0.0525114155251142
"1221","2","1","1",13439,"F",106,2,1,2,0,0.0525114155251142
"1222","2","1","1",13844,"F",120,4,2,6,1,0.0525114155251142
"1223","2","1","1",13077,"M",150,12,2,18,0,0.0525114155251142
"1224","2","1","1",13966,"F",122,4,1,4,0,0.0525114155251142
"1225","2","1","1",13563,"F",152,12,2,14,0,0.0525114155251142
"1226","2","1","1",12716,"M",23,4,1,4,0,0.0525114155251142
"1227","2","1","1",13283,"F",110,2,1,2,0,0.0525114155251142
"1228","2","1","1",12596,"F",51,8,2,14,0,0.0525114155251142
"1229","2","1","1",13527,"M",188,10,2,16,0,0.0525114155251142
"1230","2","1","1",13327,"M",173,2,2,8,0,0.0525114155251142
"1231","2","1","1",13329,"F",54,8,1,8,0,0.0525114155251142
"1232","2","1","1",13693,"F",40,10,2,16,0,0.0525114155251142
"1233","2","1","1",12722,"M",20,10,1,10,0,0.0525114155251142
"1234","2","1","1",13169,"F",91,12,1,12,0,0.0525114155251142
"1235","2","1","1",12926,"F",126,8,2,16,0,0.0525114155251142
"1236","2","1","1",13575,"F",157,2,3,10,0,0.0525114155251142
"1237","2","1","1",13212,"M",147,8,2,12,1,0.0525114155251142
"1238","2","1","1",12728,"F",175,4,3,12,0,0.0525114155251142
"1239","2","1","1",12244,"F",28,8,1,8,0,0.0525114155251142
"1240","2","1","1",12651,"F",195,12,2,14,0,0.0525114155251142
"1241","2","1","1",13743,"F",87,2,1,2,0,0.0525114155251142
"1242","2","1","1",13582,"F",191,10,2,12,0,0.0525114155251142
"1243","2","1","1",12407,"M",191,6,2,10,0,0.0525114155251142
"1244","2","1","1",13987,"M",175,4,1,4,0,0.0525114155251142
